Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
128,2048,32,32,2048,1,1,1,1,0,0,67.336304,62.422127,63.043472,NOT SUPPORT!,NOT SUPPORT!,97.116272,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0721860799958555,0.0,0.0,0.0,549755813888.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,35666305920.0,88419148384.0,52399586560.0,39.15,38.61,26.55,95.81,2619535359.0,29.130000000000003,36.27,1256938.0,1100048498688.0,0.0,1100048498688.0,30.84279322774339,12.441292624879665,20.993457599677672,15239.066849885165,0.0
128,2048,48,48,2048,1,1,1,1,0,0,146.376816,140.526703,141.590302,NOT SUPPORT!,NOT SUPPORT!,289.230743,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.1623210560002582,0.0,0.0,0.0,1236950581248.0,603979776.0,603979776.0,0.0,0.0,0.0,0.0,80273090816.0,199089606048.0,117321655072.0,39.24,38.68,26.68,96.15,5894022233.0,29.17,36.75,2832276.0,2475109122048.0,0.0,2475109122048.0,30.83360933144314,12.432136318815445,21.096779793372605,15248.232010294849,0.0
128,2048,64,64,2048,1,1,1,1,0,0,259.726929,249.905380,251.552521,NOT SUPPORT!,NOT SUPPORT!,385.724976,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.2882551680019438,0.0,0.0,0.0,2199023255552.0,1073741824.0,1073741824.0,0.0,0.0,0.0,0.0,142620626944.0,353776198368.0,209527742208.0,39.32,38.76,26.75,96.54,10468181312.0,29.17,37.0,4558977.0,4400193994752.0,0.0,4400193994752.0,30.85243761044282,12.437789809067068,21.000531711852695,15264.926645555677,0.0
128,4096,1,1,4096,1,1,1,1,0,0,0.871879,0.717255,0.586752,NOT SUPPORT!,NOT SUPPORT!,15.384918,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0009608000035729,0.0,0.0,0.0,2147483648.0,524288.0,0.0,32768.0,0.0,0.0,1024.0,71304704.0,306829216.0,228589568.0,30.83,30.83,10.57,34.82,22704874.0,20.8,19.02,91428.0,4295557120.0,524288.0,4296081408.0,60.24962123116029,14.001539566558094,18.793864678899084,4471.358651149337,0.5456785991364955
128,4096,2,2,4096,1,1,1,1,0,0,1.798485,1.424839,1.427797,NOT SUPPORT!,NOT SUPPORT!,26.962376,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0020079680008094,0.0,0.0,0.0,8589934592.0,2097152.0,0.0,921600.0,0.0,0.0,32768.0,92323584.0,2292481504.0,3476035264.0,93.54,92.71,29.83,63.17,131331787.0,53.18,46.6,8587005.0,17183809536.0,16777216.0,17200586752.0,186.3076150943187,7.503042760426999,4.9483349407125,8566.165768113111,8.355320400144427
128,4096,4,4,4096,1,1,1,1,0,0,4.367701,4.324466,4.330496,NOT SUPPORT!,NOT SUPPORT!,50.180325,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0060138880060454,0.0,0.0,0.0,34359738368.0,8388608.0,0.0,3674112.0,0.0,0.0,118784.0,1255089152.0,10448531200.0,9615125280.0,97.02,96.05,33.58,82.17999999999999,527867975.0,71.06,54.72,34677671.0,68735213568.0,60817408.0,68796030976.0,54.813660739854754,6.584277699816793,7.154980197616312,11439.526460559873,10.112826833300508
128,4096,7,7,4096,1,1,1,1,0,0,12.966799,12.693048,12.493027,NOT SUPPORT!,NOT SUPPORT!,85.836113,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0178341120016528,0.0,0.0,0.0,105226698752.0,25690112.0,0.0,1605632.0,0.0,0.0,50176.0,3301634304.0,14334262144.0,10434460416.0,96.99,75.12,58.28999999999999,113.54,1111334724.0,50.77,79.89,3250441.0,210482298880.0,25690112.0,210507988992.0,63.758723592423635,14.685652241968654,20.174305196386687,11803.670907331461,1.4405041303777355
128,4096,8,8,4096,1,1,1,1,0,0,21.918606,16.107634,19.864576,NOT SUPPORT!,NOT SUPPORT!,97.593910,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.018177088000479,0.0,0.0,0.0,137438953472.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,5276036352.0,20238150912.0,12919473824.0,38.690000000000005,38.07,21.28,95.05,650653060.0,28.77,32.55,214772.0,274945015808.0,0.0,274945015808.0,52.11203969505932,13.585481055236832,21.281440680443612,15125.911026054047,0.0
128,4096,15,15,4096,1,1,1,1,0,0,59.194931,56.137272,54.970024,NOT SUPPORT!,NOT SUPPORT!,180.085297,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0789851840020373,0.0,0.0,0.0,483183820800.0,117964800.0,0.0,7372800.0,0.0,0.0,230400.0,16826561664.0,66208921312.0,47735292160.0,115.22,80.86,72.59,128.95999999999998,5102279005.0,52.43,123.86,14134788.0,966500352000.0,117964800.0,966618316800.0,57.44597952343736,14.599517672927346,20.249552753549125,12237.970057461253,1.4935054148504265
128,4096,16,16,4096,1,1,1,1,0,0,66.941727,63.405735,62.067368,NOT SUPPORT!,NOT SUPPORT!,191.839340,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0892715519978531,0.0,0.0,0.0,549755813888.0,134217728.0,0.0,8388608.0,0.0,0.0,262144.0,19088448768.0,74755175808.0,53970137664.0,120.19,82.03,74.56,133.85000000000002,5805559482.0,52.760000000000005,121.74,16376328.0,1099662622720.0,134217728.0,1099796840448.0,57.61583111413991,14.711982529112106,20.37787724935902,12319.678731186943,1.5034770315545518
128,4096,24,24,4096,1,1,1,1,0,0,145.692780,139.970566,139.375046,NOT SUPPORT!,NOT SUPPORT!,286.254639,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.1999143680053163,0.0,0.0,0.0,1236950581248.0,301989888.0,0.0,18874368.0,0.0,0.0,589824.0,42801908096.0,167647384224.0,121414110592.0,124.19,83.44999999999999,77.99000000000001,137.2,13064355046.0,52.99,129.8,38679204.0,2474240901120.0,301989888.0,2474542891008.0,57.81384524862469,14.760402629972859,20.381015673898517,12378.01422528167,1.5105962168360463
128,4096,32,32,4096,1,1,1,1,0,0,258.671997,248.339005,247.235779,NOT SUPPORT!,NOT SUPPORT!,380.667358,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.3554477760057369,0.0,0.0,0.0,2199023255552.0,536870912.0,0.0,33554432.0,0.0,0.0,1048576.0,75575979136.0,297496054368.0,216580928352.0,126.48,84.08000000000001,80.16,139.09,23223842376.0,52.92,132.41,67108386.0,4398650490880.0,536870912.0,4399187361792.0,58.20880406822918,14.787380528920373,20.311979430812038,12376.466133019207,1.5104072897373675
128,4096,48,48,4096,1,1,1,1,0,0,581.014893,557.243713,555.826355,NOT SUPPORT!,NOT SUPPORT!,1135.261719,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.7967128959908113,0.0,0.0,0.0,4947802324992.0,1207959552.0,0.0,75497472.0,0.0,0.0,2359296.0,169537089280.0,668242778432.0,485541025952.0,127.28,84.48,80.53999999999999,139.79000000000002,52262114690.0,53.120000000000005,134.12,159395518.0,9896963604480.0,1207959552.0,9898171564032.0,58.38351717649591,14.812238730447024,20.385860380437805,12423.762203224282,1.5161792385671786
